,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-1.032381979716851,0.14240165419456807,-1.9982687633540264,0.007239748758943917,-0.277762760981614,0.06828952223838486,-0.8996037941891623,1.0208412505998727,1.5829807271419887,-0.4233522494999624,-0.4898921712245321,-0.49890237405213866,-0.3421316977025811,-0.3795131060601838,-0.6462540364386574,0.3577214633784656
1,-1.1684166884491591,0.730368789933933,0.359946538238889,2.3915228717023576,-0.002197483210688556,1.1102079074685456,0.7034535514116587,-0.18925940147217826,-2.1061049753808496,-0.4233522494999624,-0.4898921712245321,-0.49890237405213866,2.838375452255012,-0.3795131060601838,-1.5761159593719773,0.3577214633784656
2,0.1919303988739226,-0.447699672568132,1.1039112390894952,-0.6141846207955691,-0.9049861005862767,0.02991801744725578,1.7398001003235302,0.11985449157879328,-0.5554511468027085,-0.4233522494999624,-0.4898921712245321,-0.49890237405213866,-0.3421316977025811,-0.3795131060601838,1.2134698094279825,-0.3333846550647163
3,-0.5562604991537724,0.060244481361606456,0.477543123630457,2.803808739957094,-0.18438208021006153,-1.9124047115996368,-0.05620936492945044,0.39256903663908516,-1.2391252896896714,-0.4233522494999624,-0.4898921712245321,-0.49890237405213866,2.838375452255012,-0.3795131060601838,-1.5761159593719773,0.876051052210852
4,0.6680518794370012,0.3056469211728479,0.2516373056626185,-0.13700392838287004,-0.46747661581390987,0.17963348509093088,2.08786283627147,-0.25167503303560224,-0.453840260675758,-0.4233522494999624,-0.4898921712245321,-0.49890237405213866,-0.3421316977025811,-0.3795131060601838,-0.6462540364386574,1.0488275818216475
5,1.0421473284508487,-0.6357202510484157,0.9797980805833149,1.0025141459903235,-0.3023594510920901,-0.983546356652996,0.07298344486136904,3.217415053173977,3.2993285850597234,-0.4233522494999624,-0.4898921712245321,-0.49890237405213866,-0.3421316977025811,-0.3795131060601838,0.2836078864946625,-0.16060812545392084
6,-0.48824314478761827,-0.5537079060716249,-1.8453050149049375,-0.4701793048995642,-0.2589031346458235,-1.672712121221412,0.23908732762478616,0.11272978943570469,0.0690446205554589,-0.4233522494999624,1.9807455799078344,1.9112540223350047,-0.3421316977025811,-0.3795131060601838,-1.5761159593719773,0.7032745226000565
7,-0.8283299166183887,1.739244682715918,0.13271326969067532,-0.8081688305762804,-0.718502925992084,-0.17290062054971933,0.32121389734268413,-0.17447647804295152,1.2254177208856132,2.2830091628285647,-0.4898921712245321,-0.49890237405213866,-0.3421316977025811,-0.3795131060601838,0.2836078864946625,-0.5061611846755117
8,-0.31819975887223306,-0.7641767373776258,0.054764810798711226,2.4733944984852023,0.2151823298133019,-1.3523580659242254,-1.7448650437299036,-0.6345894167572154,-0.4542730794400858,-0.4233522494999624,-0.4898921712245321,-0.49890237405213866,2.838375452255012,-0.3795131060601838,-1.5761159593719773,-0.8517142438971027
9,-0.9983733025337739,0.5908674250456436,-0.21221064021597058,-0.42272494500058566,-0.18252925910513282,0.5269920515483525,-0.9594422984198233,0.36634262349570773,-1.406729465558169,-0.4233522494999624,-0.4898921712245321,-0.49890237405213866,-0.3421316977025811,-0.3795131060601838,-1.5761159593719773,0.3577214633784656
